plateno,geofence_name,first_timestamp,last_timestamp,time_duration_at_geofence,time_next
NAR1498,PH Batino Grocery - Destination,2021-01-13 18:01:21,2021-01-14 03:52:12,35451s (~9.85 hours),-35451s (~-9.85 hours)
NAR1498,PH Batino Grocery - Source,2021-01-13 18:01:21,2021-01-14 03:52:12,35451s (~9.85 hours),43282s (~12.02 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 18:04:23,2021-01-13 18:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 18:04:23,2021-01-13 18:29:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 18:34:23,2021-01-13 18:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 18:34:23,2021-01-13 18:59:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 19:04:23,2021-01-13 19:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 19:04:23,2021-01-13 19:29:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 19:34:23,2021-01-13 19:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 19:34:23,2021-01-13 19:59:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 20:04:23,2021-01-13 20:29:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 20:04:23,2021-01-13 20:29:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 20:34:23,2021-01-13 20:59:23,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 20:34:23,2021-01-13 20:59:23,1500s (~25 minutes),300s (~5 minutes)
ADC4767,PH Cagayan Grocery - Destination,2021-01-13 21:04:23,2021-01-13 21:51:24,2821s (~47.02 minutes),-2821s (~-47.02 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-13 21:04:23,2021-01-13 21:51:24,2821s (~47.02 minutes),20564s (~5.71 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-14 00:41:06,2021-01-14 02:23:05,6119s (~1.7 hours),882s (~14.7 minutes)
KAD4602,Save More - Capistrano,2021-01-14 00:43:03,2021-01-14 04:26:15,13392s (~3.72 hours),14632s (~4.06 hours)
ABK4138,Save More - Kauswagan,2021-01-14 00:52:59,2021-01-14 06:59:26,21987s (~6.11 hours),-21973s (~-6.1 hours)
ABK4138,Save More - Kauswagan Depot,2021-01-14 00:53:13,2021-01-14 06:59:26,21973s (~6.1 hours),22129s (~6.15 hours)
KAD4601,Save More - Agora,2021-01-14 01:16:42,2021-01-14 03:29:49,7987s (~2.22 hours),2923s (~48.72 minutes)
GAM1633,Gaisano Grand - Calinan,2021-01-14 02:00:18,2021-01-14 03:24:49,5071s (~1.41 hours),342344s (~3.96 days)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-14 02:19:28,2021-01-14 03:29:16,4188s (~1.16 hours),6088s (~1.69 hours)
NCE1173,PH Bacolod - Mansilingan DC - Destination,2021-01-14 02:37:47,2021-01-14 02:50:05,738s (~12.3 minutes),-738s (~-12.3 minutes)
NCE1173,PH Bacolod - Mansilingan DC - Source,2021-01-14 02:37:47,2021-01-14 02:49:56,729s (~12.15 minutes),9021s (~2.51 hours)
JM3012,PH Cofipack - Destination,2021-01-14 02:47:19,2021-01-14 02:52:58,339s (~5.65 minutes),-339s (~-5.65 minutes)
JM3012,PH Cofipack - Source,2021-01-14 02:47:19,2021-01-14 02:52:58,339s (~5.65 minutes),94068s (~1.09 days)
ADC4767,FDC - CDO,2021-01-14 03:34:08,2021-01-14 03:55:21,1273s (~21.22 minutes),-1273s (~-21.22 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 03:34:08,2021-01-14 03:55:21,1273s (~21.22 minutes),-1270s (~-21.17 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 03:34:11,2021-01-14 03:55:21,1270s (~21.17 minutes),-1203s (~-20.05 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 03:35:18,2021-01-14 03:55:21,1203s (~20.05 minutes),300s (~5 minutes)
JM0314,PSACC - Dadiangas CY 1,2021-01-14 03:49:39,2021-01-14 06:15:48,8769s (~2.44 hours),-8608s (~-2.39 hours)
JM0314,FDC - General Santos,2021-01-14 03:52:20,2021-01-14 08:29:54,16654s (~4.63 hours),1085s (~18.08 minutes)
ADC4767,FDC - CDO,2021-01-14 04:00:21,2021-01-14 04:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 04:00:21,2021-01-14 04:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 04:00:21,2021-01-14 04:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 04:00:21,2021-01-14 04:25:21,1500s (~25 minutes),300s (~5 minutes)
KAD4601,PH Cagayan Grocery - Destination,2021-01-14 04:18:32,2021-01-14 04:26:57,505s (~8.42 minutes),29794s (~8.28 hours)
ADC4767,FDC - CDO,2021-01-14 04:30:21,2021-01-14 04:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 04:30:21,2021-01-14 04:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 04:30:21,2021-01-14 04:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 04:30:21,2021-01-14 04:55:21,1500s (~25 minutes),300s (~5 minutes)
RJK963,Unipace - Cagayan De Oro,2021-01-14 04:39:22,2021-01-14 05:26:42,2840s (~47.33 minutes),43810s (~12.17 hours)
ADC4769,PH Cofipack - Destination,2021-01-14 04:47:51,2021-01-14 05:15:18,1647s (~27.45 minutes),-1647s (~-27.45 minutes)
ADC4769,PH Cofipack - Source,2021-01-14 04:47:51,2021-01-14 05:15:18,1647s (~27.45 minutes),98304s (~1.14 days)
ADC4767,FDC - CDO,2021-01-14 05:00:21,2021-01-14 05:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 05:00:21,2021-01-14 05:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 05:00:21,2021-01-14 05:25:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 05:00:21,2021-01-14 05:25:21,1500s (~25 minutes),300s (~5 minutes)
JM0535,PH Bacolod - Mansilingan DC - Source,2021-01-14 05:10:44,2021-01-14 06:29:07,4703s (~1.31 hours),-4700s (~-1.31 hours)
JM0535,PH Bacolod - Mansilingan DC - Destination,2021-01-14 05:10:47,2021-01-14 06:29:07,4700s (~1.31 hours),73424s (~20.4 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-14 05:20:17,2021-01-14 07:38:48,8311s (~2.31 hours),593s (~9.88 minutes)
ADC4767,FDC - CDO,2021-01-14 05:30:21,2021-01-14 05:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 05:30:21,2021-01-14 05:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 05:30:21,2021-01-14 05:55:21,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 05:30:21,2021-01-14 05:55:21,1500s (~25 minutes),300s (~5 minutes)
NAD6565,IMC - NBS/NDC,2021-01-14 06:00:03,2021-01-14 15:57:52,35869s (~9.96 hours),-35869s (~-9.96 hours)
NAD6565,PH Meycauayan Grocery - Destination,2021-01-14 06:00:03,2021-01-14 15:57:36,35853s (~9.96 hours),-35853s (~-9.96 hours)
NAD6565,PH Meycauayan Grocery - Source,2021-01-14 06:00:03,2021-01-14 15:57:20,35837s (~9.95 hours),2010s (~33.5 minutes)
ADC4767,FDC - CDO,2021-01-14 06:00:21,2021-01-14 06:23:00,1359s (~22.65 minutes),-1359s (~-22.65 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-14 06:00:21,2021-01-14 06:23:00,1359s (~22.65 minutes),-1359s (~-22.65 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-14 06:00:21,2021-01-14 06:21:40,1279s (~21.32 minutes),-1279s (~-21.32 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-14 06:00:21,2021-01-14 06:21:40,1279s (~21.32 minutes),109818s (~1.27 days)
130106,No. 1 Supplier Inc. - Bacolod,2021-01-14 07:00:44,2021-01-14 09:29:39,8935s (~2.48 hours),54316s (~15.09 hours)
NCE1173,PH Bacolod - Mansilingan DC - Source,2021-01-14 07:48:41,2021-01-14 09:46:08,7047s (~1.96 hours),-7031s (~-1.95 hours)
NCE1173,PH Bacolod - Mansilingan DC - Destination,2021-01-14 07:48:57,2021-01-14 09:46:13,7036s (~1.95 hours),56653s (~15.74 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-14 08:30:07,2021-01-14 17:29:59,32392s (~9 hours),-32392s (~-9 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-14 08:30:07,2021-01-14 17:29:59,32392s (~9 hours),24536s (~6.82 hours)
JM0314,LORENZO CY - GENSAN,2021-01-14 08:47:59,2021-01-14 09:19:36,1897s (~31.62 minutes),-1897s (~-31.62 minutes)
JM0314,PSACC - Dadiangas CY 2,2021-01-14 08:47:59,2021-01-14 09:19:36,1897s (~31.62 minutes),71089s (~19.75 hours)
KAD4601,PH Cagayan Grocery - Destination,2021-01-14 12:43:31,2021-01-14 13:58:47,4516s (~1.25 hours),-4516s (~-1.25 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-14 12:43:31,2021-01-14 13:58:24,4493s (~1.25 hours),74759s (~20.77 hours)
ABK4138,PH Cagayan Grocery - Destination,2021-01-14 13:08:15,2021-01-14 19:39:33,23478s (~6.52 hours),-23477s (~-6.52 hours)
ABK4138,PH Cagayan Grocery - Source,2021-01-14 13:08:16,2021-01-14 19:39:33,23477s (~6.52 hours),30153s (~8.38 hours)
NAR1498,IMC - NBS/NDC,2021-01-14 15:53:34,2021-01-15 06:23:29,52195s (~14.5 hours),-51784s (~-14.38 hours)
NAR1498,PH Meycauayan Grocery - Destination,2021-01-14 16:00:25,2021-01-15 06:23:29,51784s (~14.38 hours),-51784s (~-14.38 hours)
NAR1498,PH Meycauayan Grocery - Source,2021-01-14 16:00:25,2021-01-15 06:23:29,51784s (~14.38 hours),1770s (~29.5 minutes)
NAD6565,"PH RM Foods, Inc. - Destination",2021-01-14 16:30:50,2021-01-14 19:29:26,10716s (~2.98 hours),-10716s (~-2.98 hours)
NAD6565,"PH RM Foods, Inc. - Source",2021-01-14 16:30:50,2021-01-14 19:29:26,10716s (~2.98 hours),9776s (~2.72 hours)
RJK963,PH Cagayan Grocery - Destination,2021-01-14 17:36:52,2021-01-15 03:06:01,34149s (~9.49 hours),-33903s (~-9.42 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-14 17:40:58,2021-01-15 02:59:59,33541s (~9.32 hours),6822s (~1.9 hours)
NAD6565,PH Batino Grocery - Destination,2021-01-14 22:12:22,2021-01-15 05:07:15,24893s (~6.91 hours),-24893s (~-6.91 hours)
NAD6565,PH Batino Grocery - Source,2021-01-14 22:12:22,2021-01-15 05:07:15,24893s (~6.91 hours),17102s (~4.75 hours)
KAD4602,Robinson's Supermarket - Gusa,2021-01-15 00:18:55,2021-01-15 04:46:35,16060s (~4.46 hours),27813s (~7.73 hours)
130106,PH Bacolod - Mansilingan DC - Destination,2021-01-15 00:34:55,2021-01-15 02:11:37,5802s (~1.61 hours),-5802s (~-1.61 hours)
130106,PH Bacolod - Mansilingan DC - Source,2021-01-15 00:34:55,2021-01-15 02:11:37,5802s (~1.61 hours),3625s (~1.01 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-15 01:30:26,2021-01-15 03:59:56,8970s (~2.49 hours),15682s (~4.36 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-15 02:52:51,2021-01-15 07:54:02,18071s (~5.02 hours),66978s (~18.6 hours)
130106,No. 1 Supplier Inc. - Bacolod,2021-01-15 03:12:02,2021-01-15 06:59:26,13644s (~3.79 hours),NA
ABK4138,Fivel Food Service - Neptune,2021-01-15 04:02:06,2021-01-15 06:08:21,7575s (~2.1 hours),-7575s (~-2.1 hours)
ABK4138,Fivel Food Service - Palma,2021-01-15 04:02:06,2021-01-15 06:08:20,7574s (~2.1 hours),-7547s (~-2.1 hours)
ABK4138,Fivel Food Service - Tiano,2021-01-15 04:02:33,2021-01-15 06:07:56,7523s (~2.09 hours),-7519s (~-2.09 hours)
ABK4138,Fivel Food Service - Pacana,2021-01-15 04:02:37,2021-01-15 06:07:54,7517s (~2.09 hours),286886s (~3.32 days)
RJK963,Interpace Corporation -Carmen,2021-01-15 04:53:41,2021-01-15 07:43:15,10174s (~2.83 hours),-10174s (~-2.83 hours)
RJK963,Robinson's Supermarket - Limketkai,2021-01-15 04:53:41,2021-01-15 07:43:15,10174s (~2.83 hours),-10174s (~-2.83 hours)
RJK963,Shopwise Supercenter - Cagayan De,2021-01-15 04:53:41,2021-01-15 07:43:15,10174s (~2.83 hours),65418s (~18.17 hours)
JM3012,PH Cofipack - Destination,2021-01-15 05:00:46,2021-01-15 05:29:14,1708s (~28.47 minutes),-1708s (~-28.47 minutes)
JM3012,PH Cofipack - Source,2021-01-15 05:00:46,2021-01-15 05:29:14,1708s (~28.47 minutes),74032s (~20.56 hours)
JM0314,PH Cagayan Grocery - Destination,2021-01-15 05:04:25,2021-01-15 05:27:02,1357s (~22.62 minutes),-1357s (~-22.62 minutes)
JM0314,PH Cagayan Grocery - Source,2021-01-15 05:04:25,2021-01-15 05:27:02,1357s (~22.62 minutes),22118s (~6.14 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-15 05:06:50,2021-01-15 05:13:47,417s (~6.95 minutes),-297s (~-4.95 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-15 05:08:50,2021-01-15 07:59:38,10248s (~2.85 hours),20027s (~5.56 hours)
NAR1498,"PH RM Foods, Inc. - Destination",2021-01-15 06:52:59,2021-01-15 12:59:42,22003s (~6.11 hours),-22003s (~-6.11 hours)
NAR1498,"PH RM Foods, Inc. - Source",2021-01-15 06:52:59,2021-01-15 12:59:42,22003s (~6.11 hours),11570s (~3.21 hours)
KVX836,PH Cagayan Grocery - Destination,2021-01-15 07:43:35,2021-01-15 07:58:01,866s (~14.43 minutes),-866s (~-14.43 minutes)
KVX836,PH Cagayan Grocery - Source,2021-01-15 07:43:35,2021-01-15 07:54:01,626s (~10.43 minutes),153441s (~1.78 days)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-15 08:21:18,2021-01-15 11:59:53,13115s (~3.64 hours),58347s (~16.21 hours)
ADC4769,PH Cofipack - Destination,2021-01-15 08:33:42,2021-01-15 08:51:49,1087s (~18.12 minutes),-1087s (~-18.12 minutes)
ADC4769,PH Cofipack - Source,2021-01-15 08:33:42,2021-01-15 08:51:49,1087s (~18.12 minutes),65316s (~18.14 hours)
NAD6565,PH Lipa CPW FG - Destination,2021-01-15 09:52:17,2021-01-15 11:21:13,5336s (~1.48 hours),-5336s (~-1.48 hours)
NAD6565,PH Lipa CPW FG - Source,2021-01-15 09:52:17,2021-01-15 11:20:57,5320s (~1.48 hours),239984s (~2.78 days)
KAD4601,PH Cagayan Grocery - Destination,2021-01-15 10:44:23,2021-01-16 00:56:49,51146s (~14.21 hours),-51146s (~-14.21 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-15 10:44:23,2021-01-16 00:56:49,51146s (~14.21 hours),17616s (~4.89 hours)
JM0314,PH Cagayan Grocery - Destination,2021-01-15 11:35:40,2021-01-15 21:37:14,36094s (~10.03 hours),-36094s (~-10.03 hours)
JM0314,PH Cagayan Grocery - Source,2021-01-15 11:35:40,2021-01-15 21:37:14,36094s (~10.03 hours),3563s (~59.38 minutes)
KAD4602,PH Cagayan Grocery - Destination,2021-01-15 12:30:08,2021-01-15 21:59:32,34164s (~9.49 hours),-34164s (~-9.49 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-15 12:30:08,2021-01-15 21:59:32,34164s (~9.49 hours),7580s (~2.11 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-15 12:51:58,2021-01-15 13:55:48,3830s (~1.06 hours),-3830s (~-1.06 hours)
ADC4767,PH Cagayan Grocery - Source,2021-01-15 12:51:58,2021-01-15 13:55:48,3830s (~1.06 hours),26210s (~7.28 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-15 13:33:25,2021-01-15 13:43:27,602s (~10.03 minutes),-542s (~-9.03 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-15 13:34:25,2021-01-15 15:35:39,7274s (~2.02 hours),41881s (~11.63 hours)
WQC386,PH Mandaue Grocery - Destination,2021-01-15 14:09:42,2021-01-15 17:54:42,13500s (~3.75 hours),-13500s (~-3.75 hours)
WQC386,PH Mandaue Grocery - Source,2021-01-15 14:09:42,2021-01-15 17:51:42,13320s (~3.7 hours),217736s (~2.52 days)
ACN4785,PH Mandaue Grocery - Destination,2021-01-15 15:30:53,2021-01-15 20:39:57,18544s (~5.15 hours),-18544s (~-5.15 hours)
ACN4785,PH Mandaue Grocery - Source,2021-01-15 15:30:53,2021-01-15 20:39:57,18544s (~5.15 hours),176615s (~2.04 days)
NAR1498,PH Batino Grocery - Destination,2021-01-15 16:12:32,2021-01-16 04:06:54,42862s (~11.91 hours),-42862s (~-11.91 hours)
NAR1498,PH Batino Grocery - Source,2021-01-15 16:12:32,2021-01-16 04:06:54,42862s (~11.91 hours),80592s (~22.39 hours)
ADC4767,PH Cagayan Grocery - Destination,2021-01-15 21:12:38,2021-01-15 21:29:04,986s (~16.43 minutes),-986s (~-16.43 minutes)
ADC4767,PH Cagayan Grocery - Source,2021-01-15 21:12:38,2021-01-15 21:29:04,986s (~16.43 minutes),10859s (~3.02 hours)
JM0314,FDC - CDO,2021-01-15 22:36:37,2021-01-16 02:38:47,14530s (~4.04 hours),-14530s (~-4.04 hours)
JM0314,Gaisano Citi Super Mall - Bulua,2021-01-15 22:36:37,2021-01-16 02:38:47,14530s (~4.04 hours),-14507s (~-4.03 hours)
JM0314,PH Cagayan De Oro Fac FG - Source,2021-01-15 22:37:00,2021-01-16 02:38:14,14474s (~4.02 hours),-14414s (~-4 hours)
JM0314,PH Cagayan De Oro Fac FG - Destination,2021-01-15 22:38:00,2021-01-16 02:38:14,14414s (~4 hours),822107s (~1.36 weeks)
KAD4602,SM Snack Exchange - CDO Downtown,2021-01-16 00:05:52,2021-01-16 02:47:24,9692s (~2.69 hours),-9692s (~-2.69 hours)
KAD4602,SM Supermarket - Cagayan De Oro 2,2021-01-16 00:05:52,2021-01-16 02:47:24,9692s (~2.69 hours),29582s (~8.22 hours)
ADC4767,FDC - CDO,2021-01-16 00:30:03,2021-01-16 00:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 00:30:03,2021-01-16 00:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 00:30:03,2021-01-16 00:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 00:30:03,2021-01-16 00:55:03,1500s (~25 minutes),300s (~5 minutes)
ADC4767,FDC - CDO,2021-01-16 01:00:03,2021-01-16 01:25:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 01:00:03,2021-01-16 01:25:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 01:00:03,2021-01-16 01:25:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 01:00:03,2021-01-16 01:25:03,1500s (~25 minutes),300s (~5 minutes)
ADC4767,FDC - CDO,2021-01-16 01:30:03,2021-01-16 01:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 01:30:03,2021-01-16 01:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 01:30:03,2021-01-16 01:55:03,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 01:30:03,2021-01-16 01:55:03,1500s (~25 minutes),300s (~5 minutes)
RJK963,PH Cagayan Grocery - Destination,2021-01-16 01:53:33,2021-01-16 04:09:44,8171s (~2.27 hours),-8171s (~-2.27 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-16 01:53:33,2021-01-16 04:09:44,8171s (~2.27 hours),1649s (~27.48 minutes)
ADC4767,FDC - CDO,2021-01-16 02:00:03,2021-01-16 02:25:04,1501s (~25.02 minutes),-1501s (~-25.02 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 02:00:03,2021-01-16 02:25:04,1501s (~25.02 minutes),-1501s (~-25.02 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 02:00:03,2021-01-16 02:25:04,1501s (~25.02 minutes),-1501s (~-25.02 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 02:00:03,2021-01-16 02:25:04,1501s (~25.02 minutes),300s (~5 minutes)
JM3012,PH Cofipack - Destination,2021-01-16 02:03:06,2021-01-16 02:23:42,1236s (~20.6 minutes),-1236s (~-20.6 minutes)
JM3012,PH Cofipack - Source,2021-01-16 02:03:06,2021-01-16 02:23:42,1236s (~20.6 minutes),152200s (~1.76 days)
KVX105,LORENZO CY - MANDAUE,2021-01-16 02:19:16,2021-01-16 03:19:04,3588s (~59.8 minutes),NA
ADC4767,FDC - CDO,2021-01-16 02:30:04,2021-01-16 02:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 02:30:04,2021-01-16 02:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 02:30:04,2021-01-16 02:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 02:30:04,2021-01-16 02:55:04,1500s (~25 minutes),300s (~5 minutes)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-16 02:30:20,2021-01-16 05:19:37,10157s (~2.82 hours),3717s (~1.03 hours)
ADC4767,FDC - CDO,2021-01-16 03:00:04,2021-01-16 03:25:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 03:00:04,2021-01-16 03:25:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 03:00:04,2021-01-16 03:25:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 03:00:04,2021-01-16 03:25:04,1500s (~25 minutes),300s (~5 minutes)
ADC4769,PH Cofipack - Destination,2021-01-16 03:00:25,2021-01-16 04:29:48,5363s (~1.49 hours),-5363s (~-1.49 hours)
ADC4769,PH Cofipack - Source,2021-01-16 03:00:25,2021-01-16 04:29:48,5363s (~1.49 hours),7795s (~2.17 hours)
KWA565,PH Mandaue Grocery - Destination,2021-01-16 03:13:40,2021-01-16 03:20:45,425s (~7.08 minutes),-425s (~-7.08 minutes)
KWA565,PH Mandaue Grocery - Source,2021-01-16 03:13:40,2021-01-16 07:15:54,14534s (~4.04 hours),26234s (~7.29 hours)
ADC4767,FDC - CDO,2021-01-16 03:30:04,2021-01-16 03:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 03:30:04,2021-01-16 03:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 03:30:04,2021-01-16 03:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 03:30:04,2021-01-16 03:55:04,1500s (~25 minutes),301s (~5.02 minutes)
ADC4767,FDC - CDO,2021-01-16 04:00:05,2021-01-16 04:25:04,1499s (~24.98 minutes),-1499s (~-24.98 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 04:00:05,2021-01-16 04:25:04,1499s (~24.98 minutes),-1499s (~-24.98 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 04:00:05,2021-01-16 04:25:04,1499s (~24.98 minutes),-1499s (~-24.98 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 04:00:05,2021-01-16 04:25:04,1499s (~24.98 minutes),300s (~5 minutes)
137707,PH Mandaue Grocery - Destination,2021-01-16 04:05:13,2021-01-16 04:27:00,1307s (~21.78 minutes),204s (~3.4 minutes)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-16 04:12:20,2021-01-16 06:24:10,7910s (~2.2 hours),755583s (~1.25 weeks)
ADC4767,FDC - CDO,2021-01-16 04:30:04,2021-01-16 04:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,Gaisano Citi Super Mall - Bulua,2021-01-16 04:30:04,2021-01-16 04:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Destination,2021-01-16 04:30:04,2021-01-16 04:55:04,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cagayan De Oro Fac FG - Source,2021-01-16 04:30:04,2021-01-16 04:55:04,1500s (~25 minutes),300s (~5 minutes)
137707,PH Mandaue Grocery - Source,2021-01-16 04:30:24,2021-01-16 09:13:39,16995s (~4.72 hours),181679s (~2.1 days)
